timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-01 05:58:33,GG,213,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:35,GG,215,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:37,GG,217,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:38,GG,218,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:40,GG,220,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:41,GG,221,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:43,GG,223,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:44,GG,224,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:46,GG,226,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:47,GG,227,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:49,GG,229,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:50,GG,230,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:52,GG,232,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:54,GG,234,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:55,GG,235,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:57,GG,237,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:58,GG,238,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:59:00,GG,240,0.0,0.999,0,2302.08,0.002,0.001,0.0,12.51,0,0.999,PENDING
